,Número da Página,Texto da Página,Tempo de Processamento (s)
784,785,"E

[a d

curto

RS e
|| a F

[Va

",1.7788293361663818
785,786,"RESERVADO

PRESIDÊNCIA DA REPÚBLICA
SECRETARIA-GERAL
SECRETARIA ESPECIAL DE ADMINISTRAÇÃO
DIRETORIA DE PLANEJAMENTO, ORÇAMENTO, FINANÇAS E CONTABILIDADE

RELATÓRIO DE MISSÃO — ECÔNOMO PR pa”

1. VIAGEM PRESIDENCIAL

O presente relatório se refere às despesas realizadas durante a organização e execução de viagem
do Senhor Presidente da República à cidade de GUARULHOS-SP com a finalidade de cumprir agenda
oficial “Reunião com Pastores Presidentes das Convenções das Afiliadas da Convenção Geral da
Assembleia de Deus do Brasil”, conforme Ofício-Circular nº 434/2022/CGEV/DCEV/SCP/GSI-PR, de
27/07/2022 (FI 12). De forma inopinada, ainda durante a execução da atividade de Guarulhos, em 04/08/22,
o EscAv recebeu a incumbência de permanecer em atividade para cumprir agenda privada na cidade de
SÃO PAULO-SP, conforme consta nos Ofícios Circulares nº 444/2022/CGEV/DCEV/SCP/GSI-PR, de
03/08/2022 (Fl 14), e nº 456/2022/CGEV/DCEV/SCP/GSI-PR, de 07/08/2022 (Fl 16).

As atividades se desenvolveram nos seguintes períodos: de 1º a 04 de agosto de 2022, na cidade de
Guarulhos-SP, e de 04 a 07 de agosto de 2022, na cidade de São Paulo-SP, tendo o Escalão Avançado
(EscAv) se deslocado em 1º/08/2022.

Houve pernoite do Senhor Presidente da República e de sua Comitiva Oficial na cidade de São
Paulo-SP do dia 05 para 06 de agosto de 2022.

Não houve o emprego de helicópteros.

Este Ecônomo integrou o Escalão Avançado, e não houve utilização de comboio alternativo.

2. DESPESAS REALIZADAS
2.1 HOSPEDAGEM E SALA CCOM

0 O processo de cotação de hotéis iniciou-se com consulta à 03 (três) estabelecimentos da rede
hoteleira na cidade de Guarulhos, local este onde seria realizada a única atividade para qual o Escav fora
designado.

Conforme detalhado no Mapa Comparativo de Hospedagem (FI 38), foi escolhido o Hotel Slaviero
Guarulhos, por apresentar o menor preço nas acomodações.

Não houve qualquer custo com a montagem e locação da sala utilizada como Centro de
Comunicações (CCom) no período da atividade, uma vez que o espaço foi disponibilizado pelo hotel
selecionado à título de cortesia.

As despesas com hospedagem em Guarulhos-SP, no período de 1º a 04 de agosto de 2022,

ocorreram conforme detalhado em tabela abaixo:
ESTABELECIMENTO SERVIÇO NF nº / data Fl nº VALOR

Hotel Slaviero Guarulhos | 27.216.869/0010-15 | HOSPEDAGEM 102909, de R$ 13.410,00
08/08/22

R$ 13.410,00

RESERVADO
",4.011067628860474
786,787,,0.8492381572723389
787,788,"- (| CREDITO 945,14 |

Getnet”

VISA
e"" 5954

Via Estab
06/08/22 09 03:11

Getnet

ANALISAR
17.314.329/0005-53
SAO PAULO SP

DOC-000078 ARQC:6302A069C3DSICE AWT:231921
CV-000000127 AID:ADOGD0000F1010  TERM-TISESI2E

CREDITO 945,14 )

APROVADA MEDIANTE USO DE SENHA PESSOAL

Via Estab | VISA
05/08/22 09:03:11 | **** 9954
ANALISAR
17.314.329/0008-53

SAO PAULO . SP

DOC:000078 ARQC:83102A08ICIDEICE AUT:23
CV-000000127 AlD:ADooo000031010 TERMENIdESCaS

APROVADA MEDIANTE USO DE SENHA PESSOAL *

io caro Ve a 7

RVADU,

t

Via Estal; vISA
Getnet Db; DB ice Ds ; dy | nm. 5954
ANALISAR
17 314.329/0005 53
SAO PAULO - SP

DOC-000076 ARQC-4A4IFOCTOIBIISS — AUT:291821
CV-000000123 AI: ADOUO000031010 +ERM-T1955026

CREDITO 5.560,00

APROVADA MEDIANTE USO DE SENHA PESSOAL

já Via Estab VISA

Getnet | 55/08/22 090155 | =""** 9954
ANALISAR 4
17.314.328/0005-53 ã

* SAO PAULO - SP ú

5 DOC:000078 ARQC:4A43FOCTOIBIISSF AUT:231821
CV:000000123 AID: ADO0D000031010 TERM:-1365026

- (creDITO 5.560,00 )

APROVADA MEDIANTE USO DE SENHA PESSOAL :
",1.6115050315856934
788,789,,0.7566413879394531
789,790,"RECEBEMOS DE LANCHONETE TONY & THAIS LTDA OS PRODUTOS/SERVIÇOS CONSTANTES

Nº 000.000.0254'

SÉRIE: 1

| DANFE CONTROLE DO FISCO
LANCHONETE TONY & THAIS |Documento Auxiliar da Nota ]

LTDA O - Entrada
1 - Saída AND
3522 0807 3631 2200 0191 5500 1000 0000 2510 9900 0191

N o
AV DIVINO SALVADOR, 104 - - PLANALTO PAULISTA, Sao is ça Consulta de autenticidade no portal nacional da

/ | Paulo, SP - CEP: 04078010 SERIE: 1 NF-e www.nfe.fazenda.gov.br/portal ou no site
| | Página 1 de 1 da Sefaz Autorizadora

NATUREZA DA OPERAÇÃO PROTOCOLO DE AUTORIZAÇÃO DE USO
VENDA REFERENTE A CUPOM FISCAL 135221108307734 - 17/08/2022 16:54

INSCRIÇÃO ESTADUAL INSCRIÇÃO ESTADUAL DO SUBST. TRIB.

149863244119

DESTINATÁRIO/REMETENTE
NOME/RAZÃO SOCIAL

PRESIDENCIA DA REPUBLICA

O
ENREREÇO BAIRRO/DISTRITO N CEP DATA DE ENTRADA/SAÍDA
PC DOS TRES PODERES, SN - PALACIO DO, SN Dia
MUNÍCIPIO FONE/FAX UF INSCRIÇÃO.ESTADUAL HORA DE ENTRADA/SAÍDA
Brasilia O O

1) FATURA

CÁLCULO DO IMPOSTO

BASE DE CALCULO DO ICMS ALOR DO ICMS BASE DE CÁLCULO DO ICMS ST VALOR DO ICMS ST VALOR TOTAL DOS PRODUTOS |

ooo og o90[ 1 ago | A amo
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI VALOR TOTAL DA NQTA d
O RS 0.0

TRANSPORTADOR/VOLUMES TRANSPORTADOS

RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF

9 - Sem Frete
ENDEREÇO MUNICÍPIO INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE NUMERAÇÃO PESO BRUTO PESO LÍQUIDO

DADOS DO PRODUTO/SERVIÇO

LANCHE FRIO 21069090 10102 [6929 400,0000
MAÇÃ 08081000 [0102 | 6929 200,0000
CEREAL 11041900 | 0102 | 6929 200,0000
AGUA 22011000 40102 | 6929 200,0000
REFRIGERANTE 22021000 [0102 ] 200,0000
[7] REFEIÇÃO 21069090 | 0102 13,0000

CÁLCULO DO ISSQN

INSCRIÇÃO MUNICIPAL VALOR TOTAL DOS SERVIÇOS

DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
NF-e referenciada - 3522 0807 3631 2200 0191 5900 0151 9010

0977 7989 2890

BASE DE CÁLCULO DO ISSQN

VALOR DO ISSQN

",3.029987335205078
790,791,,0.8092412948608398
791,792,"RECEBEMOS DE LANCHONETE TONY & THAIS LTDA OS PRODUTOS/SERVIÇOS CONSTANTES DA NG

DATA DE RECEBIMENTO IDENTIFICAÇÃO E ASSINATURA DO RECEBEDOR

SÉRIE: 1

DANFE CONTROLE DO FISCO

LANCHONETE TONY & THAIS |Documento Auxiliar da Nota |

LTDA O - Entrada
1 - Saída CHAVE DE ACESSO
3522 0807 3631 2200 0191 5500 1000 0000 2410 9900 0194

o
AY DIVINO SALVADOR, 104 - - PLANALTO PAULISTA, Sao Nº 000.000.024 Consulta de autenticidade no portal nacional da

Paulo, SP - CEP: 04078010 SERIE: 1 NF-e www.nfe.fazenda.gov.br/portal ou no site
Página 1 de 1 da Sefaz Autorizadora

NATUREZA DA OPERAÇÃO PROTOCOLO DE AUTORIZAÇÃO DE USO

VENDA REFERENTE A CUPOM FISCAL 135221108226417 - 17/08/2022 16:43

INSCRIÇÃO ESTADUAL INSCRIÇÃO ESTADUAL DO SUBST. TRIB CNPJ/CPF
149863244119 07.363.122/0001-91 Z”

DES NATÁRIO/REMETENTE

NOME/RAZÃO SOCIAL / CNPJ/GPF DATA DA EMISSÃO
PRESIDENÇIA DA REPUBLICA q 00.394.41 1/0001-08, | 17/08/2022

ENDEREÇO “wc 4 BAIRRO/DISTRITO CEP DATA DE ENTRADA/SAÍDA

PC DOS TRES PODERES, SN - PALACIO DO, SN - sra
MUNÍCIPIO FONE/FAX UF migra 7 HORA DE ENTRADA/SAÍDA
A 5 RS

FATURA

CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS VALOR DO ICMS ST VALOR TOTAL, 4 PRODUTOS
040 — ado 0,0 men eso
VALOR TOTAL DA NOTA

VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI
0,00 0,00 0,00
TRANSPORTADOR/VOLUMES TRANSPORTADOS
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF ea:
9 - Sem Frete
ENDEREÇO MUNICÍPIO INSCRIÇÃO ESTADUAL

DADOS DO PRODUTO/SERVIÇO

BASE DE CÁLCULO DO ICMS ST

LANCHE FRIO 21069090 [0102 360,0000 14,0000
MAÇÃ 08081000 | 0102 2 JN 180,0000 1,5000

CEREAL 11041900 10102 2 180,0000 1,5000
AGUA 22011000 [0102 | 692 ] 180,0000 3.0000
REFRIGERANTE 22021000 40102 2 180,0000 4,0000

CÁLCULO DO ISSQN

INSCRIÇÃO MUNICIPAL

BASE DE CALCULO DO ISSQN

VALOR DO ISSQN

DADOS ADICIONAIS

INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
NF-e referenciada -
0937 3752 7510

",2.9863271713256836
792,793,,0.8168618679046631
793,794,"RECEBEMOS DE LANCHONETE TONY & THAIS LTDA OS PRODUTOS/SERVIÇOS CONSTANTES DA NOTA I n NF-e

Nº 000.000.026

DATA DE RECEBIMENTO IDENTIFICAÇÃO E ASSINATURA DO RECEBEDOR
SERIE: |

DANFE
LANCHONETE TONY & THAIS era rem Nota
LTDA O - Entrada [1]

1 - Saída

Nº 000.000.026
SÉRIE: 1

Página 1 de 1

CONTROLE DO FISCO

3522 0807 3631 2200 0191 5500 1000 0000 2610 9900 0199

Consulta de autenticidade no portal nacional da
NF-e www.nfe.fazenda.gov.br/portal ou no site
da Sefaz Autorizadora

AV DIVINO SALVADOR, 104 - - PLANALTO PAULISTA, Sao
Paulo, SP - CEP: 04078010

PROTOCOLO DE AUTORIZAÇÃO DE USO

UREZA DA OPERAÇÃO
V NDA REFERENTE A CUPOM FISCAL 135221108358163 - 17/08/2022 17:00

GRIÇÃO ESTADUAL / INSCRIÇÃO ESTADUAL DO SUBST. TRIB. CNPJ/CPF
RE ó 07.363.122/0001-91 —

DESTINATAR ATARIO/REMETENTE

NOME RAZÃO SOCIAL CPF DATA DA EMISSÃO
Emo
ENDEREÇO BAIRRO/DISTRITO CEP DATA DE ENTRADA/SAÍDA

PC DOS TRES PODERES, SN - PALACIO DO, SN - E
MUNICIPIO FONE/FAX UF AQESTADUAL 4 HORA DE ENTRADA/SAÍDA
FR E Rd

tw FATURA

CÁLCULO DO IMPOSTO

BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE DE CÁLCULO DO ICMS ST VALOR DO ICMS ST VALOR TOTAL/DOS PRODUTOS
0,00 0,00 0,00 7.600,00

VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI VALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 + 7.600,00 |,

TRANSPORTADOR/VOLUMES TRANSPORTADOS

um sá
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF
9 - Sem Frete
o na
o e o er

DADOS DO PRODUTO/SERVIÇO

DESCRIÇÃO DO PRODUTO/SERVIÇO UNID. vo | oo | VLR. UNIT. | VLR. TOTAL BC ICMS VLR. ICMS VLR. IPI E

LANCHE FRIO 21069090 [0102 400,0000 5.600,00

MAÇÃ 08081000 | 0102 2 N 200,0000 5 300,00
CEREAL 11041900 40102 2 JN 200,0000 55 300,00
AGUA 22011000 [0102 2 200,0000 À 600,00
REFRIGERANTE 22021000 [0102 2 200,0000 ) 800,00

CÁLCULO DO ISSQN

INSCRIÇÃO MUNICIPAL VALOR TOTAL DOS SERVIÇOS

DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
NF-e referenciada - 22 0807 3631 2200 0191 5900 0151 9010

0977 6490 7919

BASE DE CALCULO DO ISSQN

VALOR DO ISSQN

",3.0957891941070557
794,795,"EM BRANCO

",0.8155059814453125
795,796,"e e ie

RESERVADO

09/08/2022 - BANCO DO BRASIL - 15:53:18
481111065 DU) as
09/08/2022 - BANCO DO BRASIL - 15:53:18
COMPROVANTE DE PAGAMENTOS COM COD, BARRA 481111065 vaso

Ebamfsobedts reprimenda RSA era Jo do abimitompomfnil. “is js fast. =, À our neo; e] COMPROVANTE DE PAGAMENTOS COM COD, BARRA
Convenio GRU-GUIA RECOLHIM, UNIAO o
Codigo de Barras 89910000011-8 7/000001010-9 DDTDCCTTTITTSITIZICCCICCIICIcIcccacoca=aa=a==-===

95523162269-9 40248720055-3 convenio GRU-GUIA RECOLHIM, UNIAO
Data do pagamento 09/08/2022 Codigo de Barras 89910000011-8 77000001010-9
NRO de Referencia 20571 95523162269-9  40248720055-3
Competencia MM/AAAA 08/2022 Data do pagamento 09/08/2022
Data de Vencimento 19/08/2022 NRO de Referencia 20571
CNPJ 00394411/0001-09 Competencia MM/AAAA 08/2022,
Valor Principal 1.177,00 Data de Vencimento 19/08/2022
Valor em Dinheiro 1.177,00 CNPJ 00394411/0001-09
Valor em Cheque 0,00 valor Principal 1,177,00
Valor Total 1.177,00 Valor em Dinheiro 1,177,00
parem penpespe Gu pen |rnetro fen eee ram meti ent À | nim ir indo A ci mad Valor em Cheque a, 0a
NR, AUTENTICACAO 6.671.994,30A,552.E96 Valor Total 1,177,00)
o NR, AUTENTICACAO 6.671,994,30A,552.E96

Gerado a partir de http://consulta.tesouro.fazenda.gov.br/gru novosite/gru simples parie2.asp

19/08/2022
00.394.411/0001-09
o
O
a al
ii
O
(=) Valor Total

89910000011-8 77000001010-9 95523162269-9 40248720055-3

DO

Dnuoecaeaana nana aenae ooo aee naaaan=--=e nono 0nn nn
é Podia faso uadenda dent font = inte

4

|

RESERVADO

MINISTÉRIO DA ECONOMIA

SECRETARIA DO TESOURO NACIONAL

Guia de Recolhimento da União - GRU

As informações inseridas nessa guia são de exclusiva responsabilidade
do contribuinte, que deverá, em caso de dúvidas, consultar
a Unidade Favorecida dos recursos.

GRU SIMPLES
Pagamento exclusivo no Banco do Brasil S.A.
[STN3168733097F48D9E66FECD3DESD35783]

",3.5152711868286133
796,797,,0.8819186687469482
797,798,"LoL AVADO)

VISA

| ViaChente |
Getnet | ur roBiz is tz | ter» sosa
PESTANA SAO PAULO

- 03.422 894/0010.08
SAO PAULO - SP
AUT 208023 TERM 12605750
( CREDITO 6.688,50 j

Via Chente | visa E:

Getnet | | proBezisizm [teremos E

= PESTANA SAO PAULO E!
= 09.422.594/0010-08 pr
SAO PAULO - SP g
AUT-205028 TERM:128057] se

IRES TE Ra na aca aço

CREDITO 6.688,50

IO RALIS AR drenagem crtoes msime?

RESERVADO

",1.2560908794403076
798,799,,0.8410286903381348
799,800,"Número da Nota

SECRETARIA MUNICIPAL DA FAZENDA Data e Hora de Emissão

08/08/2022 10:34:10
NOTA FISCAL ELETRÔNICA DE SERVIÇOS - NFS-e
RPS Nº 111018 Série 1, emitido em 07/08/2022

PRESTADOR DE SERVIÇOS
CPF/CNPJ: 03.422.594/0010-08 Inscrição Municipal: 5.610.192-9
Nome/Razão Social: BRASTURINVEST INVESTIMENTOS TURISTICOS S/A
Endereço: R TUTOIA 77 - VILA MARIANA - CEP: 04007-000
Município: São Paulo

Nome/Razão Social: NÃO INFORMADO /
CPF/CNPJ: -- N Inscrição Municipal: —-

Endereço: RUA Nao informado 01, Nao informado - Nao informado-.. 4

Município: --— UP: E-mail: frederico.amorimtbpresidencia.gov.br

INTERMEDIÁRIO DE SERVIÇOS
CPF/CNPJ: -—= Nome/Razão Social: ---=

DISCRIMINAÇÃO DOS SERVIÇOS

Hospede: PASSANTE PRESIDENCIA DA REPUBLICA
Confirmacao: 56810951

UH: 8562

Check In: 04/08/2022 00:00:00

Check Out: 07/08/2022 00:00:00

Item: I55

Valor: 318.50

Item: Diaria

Valor: 6370.00

Tributos Aprox: R$ 1174.5006 = 17.56% (IBPT)

TOMADOR Y SERVIÇOS

VALOR TOTAL DO SERVIÇO = R$ 6.688,50 |
INSS (R$) IRRF (R$) CSLL (R$) COFINS (R$) / PIS/PASEP (R$)

Código do Serviço
07005 - Hospedagem em hotéis e hotelaria marítima.

Valor Total das Deduções (R$) Base de Cálculo (R$) Alíquota (%) Valor do ISS ARS Crédito (R$)
0,00 6.688,50 5,00% = 0,00
Município da Prestação do Serviço Número Inscrição da Obra Valor Aproximado dos Tributos / Fonte

OUTRAS INFORMAÇÕES
(1) Esta NFS-e foi emitida com respaldo na Lei nº 14.097/2005; (2) Esta NFS-e não gera crédito pois os dados do Tomador de
Serviço estão incompletos; (3) Esta NFS-e substitui o RPS Nº 111018 Série 1, emitido em 07/08/2022; (4) Data de vencimento do
ISS desta NFS-e: 10/09/2022;

e À
mm
—
mm
Em
>
| À
Crane
",2.5020272731781006
800,801,"marea 2d
",0.7311341762542725
801,802,"2: PESTANA SAO PAULO

|

E «| Via Cliente | VISA
Getnet | 05/08/22 07:42:48 | --""- 9954
*º PESTANA SAO PAULO
03.422 594/0010-08

SAO PAULO - SP
AUT 286089 TERM-12236939

CREDITO 18.102,00

=| Via Cliente | VISA
Gelnet| 05/08/22 07:42:45 ca

03.922.594/0010-08
SAO PAULO - sp
AUT:286089 TERM:12238939

",1.0946738719940186
802,803,"cida ad a a e a a

H 1
Torero ra e 3

a cesar

",0.7992489337921143
803,804,"recem, “oeparta a
| 2 %
FRA S Fis A %
Rub 2 |
PREFEITURA DO MUNICÍPIO DE SÃO PAULO ""soe X. Ss
SECRETARIA MUNICIPAL DA FAZENDA Data e Hora de É ' Soa EjcsueS

NOTA FISCAL ELETRÔNICA DE SERVIÇOS - NFS-e Código de Verificação
. RPS Nº 111019 Série 1, emitido em 07/08/2022 FB5I-AGJUG

ESSE UM PRESTADOR DE SERVIÇOS
CPF/CNPJ: Inscrição Municipal: 5.610.192-9

Nome/Razão Social: BRASTURINVEST INVESTIMENTOS TURISTICOS S/A
Endereço: R TUTOIA 77 - VILA MARIANA - CEP: 04007-000
Município: São Paulo UF: SP

, TOMADOR DE SERVIÇOS

Nome/Razâp'Social: PRESIDENCIA DA REPUBLICA
CPF/CNPÍ: /00.394.411/0001-09/ Inscrição Municipal: -—-
Endereço: RUA Palacio do Plánalto O, anexo 3 superior ala A sala 20 - Eixo Monumental - CEP: 70150-900

Município: Brasília UF:DF E-mail: —
INTERMEDIÁRIO DE SERVIÇOS
CPF/CNPJ: -— Nome/Razão Social: --—

DISCRIMINAÇÃO DOS SERVIÇOS

Hospede: PASSANTE PRESIDENCIA DA REPUBLICA
Confirmacao: 5810951

UH: 8562

Check In: 04/08/2022 00:00:00

Check Out: 07/08/2022 00:00:00

Item: ISS

Valor: 862.00

Item: Diaria

Valor: 17240.00

Tributos Aprox: R$ 3178.7112 = 17.56% (IBPT)

ST
VALOR TOTAL DO SERVIÇO = R$ 18/102,00 |
INSS (R$) IRRF (R$) CSLL (R$) PIS/PASEP (R$)
Código do Serviço - . Pd E

07005 - Hospedagem em hotéis e hotelaria marítima.

CU do e ro
0,00 18.102,00 5,00% 905,10 0,00

Município da Prestação do Serviço Número Inscrição da Obra Valor Aproximado dos Tributos / Fonte

OUTRAS INFORMAÇÕES

(1) Esta NFS-e foi emitida com respaldo na Lei nº 14.097/2005; (2) Esta NFS-e substitui o RPS Nº 111019 Série 1, emitido em
07/08/2022; (3) Data de vencimento do ISS desta NFS-e: 10/09/2022;

",2.323518753051758
804,805,,0.8615617752075195
805,806,"NFS-e
102909

IGLMNNVZC
o GUARULHOS - SP

auvanu.nos- Lia

o e Hora SE Emissão 08/08/2022 09:29:03 Competência N Vespas |
Número do RPS 115429 o. da NFS-e substituída TE É

Pasto Ends! SLAVIERO EMPREENDIMENTOS HOTELEIROS LTDA

Nome Fantasia

CNPJICPF| 27.216.869/0010-15 | Inscrição Municipal | 296485 Município| GUARULHOS - SP

Endereço e Cep | RUA RAFAEL BALZANI ,32 - VILA MOREIRA CEP: 07020-091

Complemento: | Teeione: | (11)3017-1000 expediente(Ocontfisco.com.br

| Razão Socj re | SECRET DE ADM DA PRESIDENCIA DA REPUBLICA

oe! | 00.394.411/0001-09 E Inscrição Municipal O |Município BRASILIA - DF

RE cereço e CEP | PALACIO DO PLANALTO ANEXO 3 SALA 202 ,SN - PRACA DOS TRES PODER CEP: 70100-000

Complemento: Telefone: Do ema al: vanerleissOpresidencia.gov.br

ERSAO: 11.1.111.7493  DIARIA NET 13.410,00
Trib aprox R$:1.803,65 Fed, 0,00 Est e 548,47 Mun Fonte: IBPT/FECOMERCIO SP 39A19D

9.01 / 551080101 - Atividades dos hotéis e pousadas combinadas ou não com o serviço de alimentação

13.410,00 Natureza Operação
ti tSriutação no is aço Z

E 13.410,00
Ê () Sim e Não

536,40
- Uma via Eee Nota Fiscal será enviada através do e-mail fornecido pelo Tomador dos Serviços.

A autenticidade desta Nota Fiscal poderá ser verificada no site, guarulhos.ginfes.com.br com a utilização do Código de Verificação.

Outras Retenções
(-) ISS Retido

",3.07418155670166
806,807,"RESERVADO

2.4 ABASTECIMENTO DE VEÍCULOS

Não houve abastecimento de veículos nas atividades em tela.

2.5 PEDÁGIOS E SERVIÇOS AUTOMOTIVOS

Não houve despesa com pedágios e serviços automotivos (borracharia e reparos mecânicos) em
favor de veículos da Presidência da República.

2.6 SERVIÇOS AEROPORTUÁRIOS

Não houve despesas com apoio de solo nas atividades em tela.

2.7 COMISSARIA AÉREA

Na presente missão houve pagamento de comissaria aérea e handling, conforme constante do Ofício
nº 1169/2022/CGTA/DCEV/SCP/GSI'PR, de 10 de agosto de 2022 (Fl 161), segundo os dados abaixo:
Do sq

VALOR (R$)

ESTABELECIMENTO

000104832, de
08/08/22

9 |
FORNECIMENTO DE | ""0008546. de | 169 | pg 52340""

Intomationa nica! Company! 7 314.329/0005-53] | ALIMENTAÇÃO E FoioaBat, de [170 | res) nie /
HANDLING : R$ 827,84 4

168

R$ 5.036,60

| 08/08/22
00008545, de | 17]
08/08/22 R$ 117,30

R$ 6.505,14

É o Relatório.

4

Brasília, DF, 31 de ponto fipeliia.

/
/
/

/ / ATESTO o fornecjínento de mafériais/prestação dos serviços referentes aos documentos fiscais
citados no presente Relatório/e acostádos o ros de pre tação de contas” nº Bol 59000544/2022-71,
constantes das Fls nº 76; 98; 104; 117; 152; 155; 156; 159; 160; 168: 169; 170 e 171, de acordo com a
Portaria 612-SG/PR de 30/12/97 e Portaria SA/SG/PR nº 141, de 29/03/2022.

Coordenador da Viagem

RESERVADO

",2.4274065494537354
807,808,"hi A
08/03/2022 12:51 Usuário: 17.314. RESENDE Mis Ur Eletrônica de Serviços - São Paulo
dad a ii

E VU

PREFEITURA DO MUNICÍPIO DE SÃO PAULO
SECRETARIA MUNICIPAL DA FAZENDA

NOTA FISCAL ELETRÔNICA DE SERVIÇOS - NFS-e
RPS Nº 7415 Série CONV, emitido em 08/08/2022

PRESTADOR DE SERVIÇOS
CPF/CNPJ: 17.314.329/0005-53 Inscrição Municipal: 3.386.830-1
Nome/Razão Social: INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.
Endereço: AER INTERNACIONAL DE CONGONHAS S/N, 1 ANDAR - AEROPORTO - CEP: 04626-911
Município: São Paulo UF: SP

Número da Nota
00008545
Data e Hora de Emissão |
03/08/2022 12:50:28
Código dé Verificação
SDLG-VTYA

GRUPORA
CATERING

TOMADOR DE SERVIÇOS |
Mome/Razão Social: SECRETARIA ADM. PRESIDENCIA DA REPU |

CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: --—-
Endereço: PRACA DOS TRES PODERES S/N - EIXO MONUMENTAL - CEP: 70100-000
iMunicípio: Brasília UF: DF E-mail: -——— |
INTERMEDIÁRIO DE SERVIÇOS |
CPF/CNPJ: = Nome/Razão Social: |
a DISCRIMINAÇÃO DOS SERVIÇOS

090010 HANDLING FAÉ “PRESIDÃ;NCIA QTD: 1,000 UN PreÃso: 117,30

À

Empesho/Conteato 3

Ex, JO. 108.48 e

VALOR TOTAL DO SERVIÇO = R$ 117,30

INSS (R$) IRRF (R$) CSLL (R$) PIS/PASEP (R$) |

Código do Serviço
07960 - Serviços aeroportuários, utilização de aeroporto, movimentação de passageiros, e congêneres.

Valor Total das Deduções (R$) Base de Cálculo (R$) Alíquota (%) Valor do ISS (R$) Crédito (R$) |
0,00 117,30 5,00% 5,86 0,00 |
Município da Prestação do Serviço Número Inscrição da Obra | Valor Aproximado dos Tributos / Fonte

OUTRAS INFORMAÇÕES

(1) Esta NFS-e foi emitida com respaldo na Lei nº 14.097/2005; (2) Esta NFS-e substitui o RPS Nº 7415 Série CONV, emitido em
(23/08/2022; (3) Data de vencimento do ISS desta NFS-e: 10/09/2022;

https://nfe.prefeitura.sp.gov. Ditcontrfbuinteinotaprint: CC DECEDUADO =SDLGVTYA 1/1

RESERVADO,

",2.752103090286255
