,Número da Página,Texto da Página,Tempo de Processamento (s)
53,54,"RPS - RECIBO PROVISÓRIO DE SERVICOS

peer

15/03/19 12:50:12

NOME / NAME: Isaque Shiguefuji
COMPANHIA / COMPANY:Secretaria de Adm. da Presidencia da Republica
ENDERECO / ADDRESS: Pc dos Tres Poderes, s/n

Brasilia DF 70100000
dulce.Ogaplanalto.gov.br
CNPJ: 00394411000109 RESERVA N/ CONFIRMATION N: 16145013
CHEGADA / ARRIVAL: 14/01/19 SAIDA / DEPARTURE: 15/03/19 CÓDIGO SERVIÇO: 09.01.01
USUÁRIO / USER 5053 N DE APARTAMENTO / ROOM N: 9683 RPS N: 124038 SÉRIE B
ISS 214,89

VALOR APROXIMADO DE TRIBUTOS: R$ 414.41 = 8.65 % (IBPT)

0,00

Saldo R$ 0,00 Total R$ 4.790,89 Deduções R$ 278,72
Base de Cálculo R$ 4.512,17 5% Total ISS R$ 225,61

Obrigatória a conversão em Nota Fiscal de Serviços Eletrônica - NFS-e - NOTA
CARIOCA em até vinte dias. Consulte https://notacarioca.rio.gov.br X

ASSINATURA / SIGNATURE

Concordo que minha responsabilidade por este R.P.S. continua em vigor tornando-me responsável no caso em que a pessoa, companhia ou associação
indicada deixe de pagar parcial ou totalmente a soma das despesas aqui especificadas.

Windsor Oceânico Hotel - Rua Martinho de Mesquita, 129 - Barra da Tijuca- CEP: 22620-220 - Rio de Janeiro - TEL(21) 2195-9950
CNPJ 05.298.154.0001/25. Inscrição Estadual 77.459.626. Inscrição Municipal 0658399-7
www.windsorhoteis.com.br - controladoria.oceanico()windsorhoteis.com.br
",4.04785418510437
54,55,"w)

WINDSOR OCEANIC(O)
EN. dc RPS - RECIBO PROVISORIO DE SERVICOS
tido à parmiia eres PROVISORY RECEIPT
prreemmes e Ay
NOME / NAME: Isaque Shiguefuji ss Es RUA F Is FERA! » 3% Ka
COMPANHIA / COMPANY:Secretaria de Adm. da Presidencia da Republica Ri VÊ Via Bi , Nf; A AESA O
ENDERECO / ADDRESS: Pc dos Tres Poderes, s/n ENEADUI 8 “Ts
Brasilia DF 70100000 ""e E]
commerce É;
dulce.Ogaplanalto.gov.br “o come % y RUDTICA 93?
CNPJ: 00394411000109 RESERVA N/ CONFIRMATION N: pucho
CHEGADA / ARRIVAL: 14/01/19 SAIDA / DEPARTURE: 15/03/19 CÓDIGO SERVIÇO: 09.01.01
USUÁRIO / USER 5053 N DE APARTAMENTO / ROOM N: 9683 RPSN: 124038 SÉRIE B

DATA / DATE COD. TRANS. E DESCRICAO / DESCRIPTION VALOR TOTAL / AMOUNT

14/01/19 1000 Tarifa FEEBAR 320,00
14/01/19 6010 Taxa de serviço 10% 32,00
15/01/19 1000 Tarifa FEEBAR 320,00
15/01/19 6010 Taxa de serviço 10% 32,00
16/01/19 1000 Tarifa FEEBAR 320,00
w 16/01/19 6010 Taxa de serviço 10% 32,00
17/01/19 1000 Tarifa FEEBAR 320,00
17/01/19 6010 Taxa de serviço 10% 32,00
18/01/19 1000 Tarifa FEEBAR 320,00
18/01/19 6010 Taxa de serviço 10% 32,00
19/01/19 1000 Tarifa FEEBAR 320,00
19/01/19 6010 Taxa de serviço 10% 32,00
20/01/19 1000 Tarifa FEEBAR 320,00
20/01/19 6010 Taxa de serviço 10% 32,00
21/01/19 1000 Tarifa FEEBAR 320,00
21/01/19 6010 Taxa de serviço 10% 32,00
22/01/19 1000 Tarifa FEEBAR 320,00
22/01/19 6010 Taxa de serviço 10% 32,00
23/01/19 1000 Tarifa FEEBAR 320,00
23/01/19 6010 Taxa de serviço 10% 32,00
24/01/19 1000 Tarifa FEEBAR 320,00
24/01/19 6010 Taxa de serviço 10% 32,00
25/01/19 1000 Tarifa FEEBAR 320,00
25/01/19 6010 Taxa de serviço 10% 32,00
26/01/19 1000 Tarifa FEEBAR 320,00
26/01/19 6010 Taxa de serviço 10% 32,00
15/03/19 7102 VISA 4.790,89

0,00

Obrigatória a conversão em Nota Fiscal de Serviços Eletrônica - NFS-e - NOTA
CARIOCA em até vinte dias. Consulte https://notacarioca.rio.gov.br X

ASSINATURA / SIGNATURE

Concordo que minha responsabilidade por este R.P.S. continua em vigor tornando-me responsável no caso em que a pessoa, companhia ou associação
indicada deixe de pagar parcial ou totalmente a soma das despesas aqui especificadas.

Windsor Oceânico Hotel - Rua Martinho de Mesquita, 129 - Barra da Tijuca- CEP: 22620-220 - Rio de Janeiro - TEL(21) 2195-9950
CNPJ 05.298.154.0001/25. Inscrição Estadual 77.459.626. Inscrição Municipal 0658399-7
www.windsorhoteis.com.br - controladoria.oceanicoQ)windsorhoteis.com.br
",5.211755275726318
55,56,"WINDSOR OCEANICO
Hotel
Information Folio arrival 14/01/19
RUA MARTINHO DE MESQUITA, 129 - chegada
BARRA DA TIJUCA Extra to
Rio de == cá 22620220 February 04th, 2019 departure 26/02/19
04 de Fevereiro de 2019 saída
19:12:32 o DS 9683
Eme Isaque Shiguefuji apartamento
R Gilberto Duarte de Azevedo
169 persons 1
Jardim Sao Carlos tddi
cashier FPACHECO
caixa
date description amount
data descrição valor
25/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P 320,00
25/01/19 | Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P 32,00
25/01/19 ISS Routed From Ferreira Gabriel Najarro de P 16,53
26/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P 320,00
26/01/19 Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P 32,00
26/01/19 ISS Routed From Ferreira Gabriel Najarro de P 16,53

1.S.S5% (416,00) 214,89 R$

1.8.5. 5%

Total 4.790,89 R$
Total

Balance 4.790,89 R$
Saldo
",2.652820110321045
56,57,"mt

ES meme O

(w) Rca É

WINDSOR OCEANIC — ii
Information Fólio arrivatm 14/01/19
RUA = pfee di 129 Ext rato chegada
Pose nm e 22620220 February 04th, 2019 departure 26/02/19
es 04 de Fevereiro de 2019 saída
19:12:32 rFódim 9683
guest Isaque Shiguefuji apartamento
R Gilberto Duarte de Azevedo
169 persons 1
Jardim Sao Carlos pares Raro
cashier FPACHECO
caixa
, date description amount

data descrição valor
14/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
14/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
14/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
15/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
15/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
15/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
16/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
16/01/19 | Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>: 32,00
16/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
17/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
17/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>: 32,00
17/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
18/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
18/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
18/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
19/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
q 19/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
19/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
20/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
20/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
20/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
21/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>: 320,00
21/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
21/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
22/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>! 320,00
22/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>! 32,00
22/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>! 16,53
23/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P 320,00
23/01/19 Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P 32,00
23/01/19 ISS Routed From Ferreira Gabriel Najarro de P 16,53
24/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P 320,00
24/01/19 Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P 32,00
24/01/19 ISS Routed From Ferreira Gabriel Najarro de P 16,53
",5.361743450164795
57,58,"(w)
o)

WINDSOR OCEANICO

Information Folio

RUA MARTINHO DE MESQUITA, 129 -
BARRA DA TIJUCA
Rio de Janeiro RJ 22620220

Extrato
March 11th, 2019

Brasil

11 de Março de 2019

13:09:23

guest Isaque Shiguefuji

R Gilberto Duarte de Azevedo

169

Jardim Sao Carlos

date description

data descrição
14/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>:
14/01/19 | Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
14/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>:
15/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>:
15/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
15/01/19 ISS Ferreira Gabriel Najarro de Petta 1661=>:
16/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>!
16/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta $1661=>:
16/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>!
17/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>!
17/01/19 | Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:!
17/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>:
18/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta 1661=>:
18/01/19 | Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
18/01/19 ISS Ferreira Gabriel Najarro de Petta H1661=>:
19/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>:
19/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
19/01/19 ISS Ferreira Gabriel Najarro de Petta $1661=>:
20/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta &1661=>:
20/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
20/01/19 ISS Ferreira Gabriel Najarro de Petta &1661=>:
21/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta 41661=>:
21/01/19 | Taxa de serviço 10% Ferreira Gabriel Najarro de Petta &1661=>:
21/01/19 ISS Ferreira Gabriel Najarro de Petta 41661=>:
22/01/19 Tarifa FEEBAR Ferreira Gabriel Najarro de Petta H1661=>:
22/01/19 Taxa de serviço 10% Ferreira Gabriel Najarro de Petta $1661=>:
22/01/19 ISS Ferreira Gabriel Najarro de Petta $1661=>:
23/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P
23/01/19 Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P
23/01/19 ISS Routed From Ferreira Gabriel Najarro de P
24/01/19 Tarifa FEEBAR Routed From Ferreira Gabriel Najarro de P
24/01/19 Taxa de serviço 10% Routed From Ferreira Gabriel Najarro de P

24/01/19

ISS

Routed From Ferreira Gabriel Najarro de P

Lo

S,
a
, õ
[2]

o

>

Q

arrival 14/01/19

chegada

departure 04/04/19

saída

room 9683
apartamento

persons 1
pessoas

cashier AMARTINEZ

caixa

amount

A Rubric

valor

320,00
32,00
16,53

320,00
32,00
16,53

320,00
32,00
16,53

320,00
R8400
16,53

320,00
32,00
16,53

320,00
32,00
16,53

320,00

&

o
",7.261830568313599
58,59,"getnet
tia Cliente VOOST.918A
WINDSOR BARRA HOTEL LTDA
LUCIO COSTA 2630
RIO DE JANEIRO - RJ
35, 298,154/0001-25 CV; 000063657
14/03/19 14:17:58 AUT:245445 DOC:004981

EC: Q00OGOOCOAB6224 TERM; 03249755 D
VISA CREDITO PEREIRA DIO

CREDITO À VISTA
VALOR: 4.790,89
",2.367072343826294
59,60,,1.7075259685516357
60,61,"29/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

NOTA FISCAL DE SERVIÇOS ELETRÔNI
- NOTA CARIOCA -
PRESTADOR DE SERVIÇOS

CPFICNPJ: 05.298.154/0001-25 Inscrição Municipal: 0.658.399-7 Inscrição Estadual: 77459626
NomesRazão Social: WINDSOR BARRA HOTEL SA

Nome Fantasia: WINDSOR OCEAHNICO Tel.: 2195-5000
Endereço: RUA MARTINHO DE MESQUITA 129 - BARRA DA TIJUCA - CEP: 22620-220

Municipio: RIO DE JANEIRO UF: RJ E-mail: controladoria.oceanicowindsorhoteis.combr

TOMADOR DE SERVIÇOS
CPFICNPJ:  00,394,411/0001-09 Inscrição Municipal: ---- Inscrição Estadual: ----
NomesRazão Social. SECRETARIA DE ADM. DA PRESIDENCIA DA REPUBLICA

Endereço: Pe dos Tres Poderes sin Palacio do Planalto - BAIRRO - CEP: 70100-000 Tel.: (61) 3411-2
Municipio: BRASILIA UF: DF E-mail: dulce.Ogayplanalto.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

CRS É: - Conf. f: 16145013 - Nome: ISAQUE SHIGUEFUJI
UH: 9683 - Ref. Client: - CI: ld-JAN-ZÕIS — CO: 15-MAR-Z019

Diaria: R$4.160,00

Taxa de serviço 10%: R$416,00

ISS: R$214,89

VALOR APROXIMADO DE TRIBUTOS: R$ 4l4.dl = 8.65 % (IBPT)

VALOR DA NOTA = R$ 4.790,89

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) | Aiquota (%) “valor do ISS (R$) Crédito p/ IPTU (R$)
2T8,t2 0,00 4.512,17 5,00% 225,60 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Ay. Rio Branco nº 25, 5º andar, tel 151: vevyy procon.rj gov br
- Data de vencimento do |55 desta NFS-e: 03/04/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 124038 Série B, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?nf=1 28972&inscricao=6583997 &verificacao=B528MBVK&returnurl=..Y2frps.aspx

11
",5.088974952697754
61,62,"getnet'

Via Cliente VO061.9173
RH SERVICOS

JOSE ALVARO DE MELO 367
JABOATAO DOS GUARARAPES - PE
06.990,661/0001-98 CY: 000000275
21/03/19 16:14:03 AUT:241505 DOC:000152
EC: Q0ON0OG01 149574 TERM: 05999686 b
VISA CREDITO tererprio 40510

CREDITO A VISTA
VALOR: 309,78

F

t

ento, Op.

O
",1.5446100234985352
62,63,"13/12/2018 https:/'nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxml?cn+BAnX7hxLYhFiukeH37SgWsMB2gyyp6+Wtsdlyjwi=

Í
Mm iseieldias
Sa

PREFEITURA DE MANAUS
Secretaria Municipal de Finanças, Tecnologia da  %notamanaus

Informação e Controle Interno - SEMEF

+ : fr
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe Código de verificação Data/Hora da emissão
1343.D8CB.582F |13/12/2018 - 15:21:55

A autenticidade desta nota pode ser confirmada Natureza da operação Número da Nota
em: nota.manaus.am.gov.br, informando o código de |Retenção do 52
verificação. ISSQN

Prestador de Serviços
RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,
TARUMÃ, Telefone: 34642425.
cer 69041-000 - MANAUS - AM - BRASIL
crrcnp3 06.990.661/0026-46 Inscrição Municipal 21872301
Email dgomesOrmghs.com.br Inscrição Estadual
Tomador de Serviço
PRESIDENCIA DA REPUBLICA
00.394.411/0001-09 .
DOS TRES PODERES, sn, PALACIO DO PLAN
ZONA CIVICO-ADMINISTRATIVA, Telefone: .
70100000
NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal
'eduardo.souza(Q presidencia.gov.br' Inscrição Estadual

Discriminação do Serviço/Dados Adicionais
VENCIMENTO: 28/12/2018.

Descrição do serviço Quantidade Valor unitário

SERVICO DE FONIA 1 215,19
20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO

AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGISTICA E CONGENERES

'alor do Serviço (R$) Qd. Desconto(R$) Dedução(RS) Base de Cálculo(RS) J|Aliquota(%) [Valor do ISS(RS) otal(R$)
215,19 215,10 [500 | 10,06 | 21599

VALOR TOTAL DA NOTA = R$ 215,19

INSS(RS) PIS(R$) ofins(R$) C.S.L.L(RS)
0,00 0,00 0,00 0,00 0,00
ISSQN(R$) Outras Deduções(R$) 'otal das Retenções (R$) Valor Líquido da Nota(R$)
10,76 0,00 10,76 204,43

Outras Informações
- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

Atesto que v material e/ou sEcviço constante
da presente Nota Fiscal/Fatura foi recebido e
aceito e que os valores apresentados estão
corretos e em conformidade com q

Empenho/Contrato.

w 42 Pre

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxml?en+BAnX7hxLYhFiukeH37SgWsM82gyyp6+Wf5dlyjwl=

MO, Cr,
e

111

Fo

Ss

So Ny“
É eis p õ
o VS ru meses E

Da
",6.11064887046814
63,64,"13/12/2018 https: linfse-prd. manaus.am.gov. ana scalxml?en+BAnX7hxLYhFiukeH37Sn6FFi6fohuCPcOFTtBlo=

PREFEITURA DE MANAUS
Secretaria Municipal de Finanças, Tecnologia da >enotamanaus
Informação e Controle Interno - SEMEF

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe Código de verificação Data/Hora da emissão
ESBA.9E33.03D1 |13/12/2018 - 15:10:55

A autenticidade desta nota pode ser confirmada Natureza da operação Número da Nota
em: nota.manaus.am.gov.br, informando o código de |Retenção do

ifi ã ISSQN 51
verificação. Q

Prestador de Serviços

RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,
TARUMÃ, Telefone: 34642425.
cer 69041-000 - MANAUS - AM - BRASIL
crrscnp) 06.990.661/0026-46 Inscrição Municipal 21872301
Email dgomesOrmghs.com.br Inscrição Estadual
Tomador de Serviço
PRESIDENCIA DA REPUBLICA
00.394.411/0001-09
DOS TRES PODERES, sn, PALÁCIO DO PLAN
ZONA CIVICO-ADMINISTRATIVA, Telefone: .
70100000
NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal
'eduardo.souzaQpresidencia.gov.br' Inscrição Estadual

Discriminação do Serviço/Dados Adicionais
VENCIMENTO: 28/12/2018

Descrição do serviço Quantidade Valor unitário

ATENDIMENTO AEROTERRESTRE - TST - E190 1 1.850,00
20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES

'alor do Serviço (R$) Qtd. Desconto(R$) Dedução(RS) Base de Cálculo(RS) Aliquota(%) [Valor do ISS(R$) 'otal(R$)
1.850,00 1.850,00 | 5,00 | 92,50 1.850,00

VALOR TOTAL DA NOTA = R$ 1.850,00

Retenções

INSS(RS) PIS(R$) ofins(R$) .S.L.L(R$) IRRF(RS)
0,00 0,00
NEEE utras Deduções(R$) 'otal das Retenções (R$) 'alor Liquido da Nota(R$)
92, NEEE 0,00 92,50 1.757,50

Outras Informações

- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

ftesto que o material e/ou serviço constante
da presente Nota Fiscal/Fatura foi recebido e

aceito e que os valores apresentados estão
corretos e em conformidade com o

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?cn+BAnX7hxLYhFiukeH37Sn6FFiGfohuCPcOFTtBlo= 11
",6.3226048946380615
64,65,"13/12/2018

mori,

PREFEITURA DE MANAUS

Secretaria Municipal de Finanças, Tecnologia da

Informação e Controle Interno - SEMEF

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe

A autenticidade desta nota pode ser confirmada

ISSQN

Prestador de Serviços

RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,
TARUMÃ, Telefone: 34642425.
cer 69041-000 - MANAUS - AM - BRASIL
crryenr) 06.990.661/0026-46 Inscrição Municipal 21872301
Email dgomesOrmaghs.com.br Inscrição Estadual
Tomador de Serviço
PRESIDENCIA DA REPUBLICA
00.394.411/0001-09
DOS TRES PODERES, sn, PALÁCIO DO PLAN
ZONA CIVICO-ADMINISTRATIVA, Telefone: .
70100000
NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal
'eduardo.souza O presidencia.gov.br' Inscrição Estadual

Discriminação do Serviço/Dados Adicionais
VENCIMENTO: 28/12/2018.

Descrição do serviço Quantidade Valor unitário

SERVICO DE FONIA 1 215,19
20.02-SERVIÇOS AEROPORTUARIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES

VALOR TOTAL DA NOTA = R$ 215,19

INSS(RS) PIS(R$) Cofins(RS) 2S.L.L(RS) IRRF(RS)

Outras Informações

- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

Atesto Que us ==: viço constante
da presente Nota FiscaliFsira foi recebido e
aceito e que os valores apresentados estão
corretos e em conformidade com q
Empenho/Contrato.

cons ca ps

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?en+BAnX7hxLYhFiuKkeH37SaARE9mdWoSVOWPOKYruBl=

SE —TICA 4
fi deita 14:59:53: ao RU:

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?cn+BAnX7hxLYhFiuKkeH37SaARE9mdWoSV9WPOKkYrugl=

11
",5.701399087905884
65,66,,1.5752153396606445
66,67,"13/12/2018 https:/'nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?cn+BAnX7hxLYhFiuKeH37e0s+DYp FxXyISVKkogVZOs=

Limnrir,

ento: Org,
PREFEITURA DE MANAUS É MK É
Secretaria Municipal de Finanças, Tecnologia da *Xnotamanaus DS me 9
Informação e Controle Interno - SEMEF 2 QN 3

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe Código de verificação Data/Hora da emissão “Yo
2BEO.9DAF.6905 [13/12/2018 - 14:48:14

A autenticidade desta nota pode ser confirmada Natureza da operação Número da Nota
em: nota.manaus.am.gov.br, informando o código de |Retenção do 49
verificação. ISSQN

RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,
TARUMÃ, Telefone: 34642425.
cer 69041-000 - MANAUS - AM - BRASIL
crrcnp) 06.990.661/0026-46 Inscrição Municipal 21872301
Email dgomesOrmghs.com.br Inscrição Estadual
Tomador de Servico
PRESIDENCIA DA REPUBLICA
00.394.411/0001-09
DOS TRES PODERES, sn, PALÁCIO DO PLAN
ZONA CIVICO-ADMINISTRATIVA, Telefone: .
70100000
NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal
'eduardo.souzaQpresidencia.gov.br' Inscrição Estadual

VENCIMENTO: 28/12/2018.

Descrição do serviço Quantidade Valor unitário Valor total

ATENDIMENTO AEROTERRESTRE - TEC - E190 il 1.850,00 1.850,00

20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES

INSS(RS) PIS(R$) Sofins(R$) -S.L.L(R$) IRRF(R$)

Outras Informações

- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

Atesto que & mutertul 2/00 serviço constante
da presente Nota Fiscal/Fatura foi recebido e
aceito e que os valores apresentados estão
corretos e em conformidade com O
Empenho/Contrato.

a [od

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxml?cn+BAnX7hxLYhFiuKkeH37e0Os+DYpFxXyISVKkogVZOs= 1/1
",7.627187252044678
